15376,10.01,10.12,-0.11,0.72,5,1,0,1,0
15413,9.41,10.1,-0.69,0.58,5,1,0,1,0
15450,9.25,10.07,-0.83,0.44,5,1,0,1,0
15487,9.23,10.05,-0.82,0.31,5,1,0,1,0
15524,9.47,10.03,-0.56,0.22,5,1,0,1,0
15561,9.38,10.01,-0.63,0.14,5,1,0,1,0
15598,9.4,9.99,-0.59,0.07,5,1,0,1,0
15635,9.37,9.97,-0.6,0,5,1,0,1,0
15672,9.47,9.96,-0.49,-0.05,5,1,0,1,0
15709,9.51,9.95,-0.43,-0.09,5,1,0,1,0
15746,10,9.95,0.05,-0.07,5,1,0,1,0
15783,13.68,10.06,3.62,0.3,5,1,0,1,0
15820,11.81,10.11,1.7,0.44,5,1,0,1,0
15857,10.01,10.11,-0.1,0.38,5,1,0,1,0
15894,8.65,10.07,-1.41,0.2,5,1,0,1,0
15931,8.31,10.01,-1.71,0.01,5,1,0,1,0
15968,8.43,9.97,-1.53,-0.14,5,1,0,1,0
16005,8.9,9.93,-1.03,-0.23,5,1,0,1,0
16042,9.33,9.91,-0.59,-0.27,5,1,0,1,0
16079,9.73,9.91,-0.18,-0.26,5,1,0,1,0
16116,9.6,9.9,-0.3,-0.26,5,1,0,1,0
16153,9.42,9.89,-0.47,-0.28,5,1,0,1,0
16190,9.24,9.87,-0.62,-0.32,5,1,0,1,0
16227,9.54,9.86,-0.32,-0.32,5,1,0,1,0
16264,9.62,9.85,-0.23,-0.31,5,1,0,1,0
16301,9.6,9.84,-0.24,-0.3,5,1,0,1,0
16338,9.66,9.84,-0.18,-0.29,5,1,0,1,0
16375,9.73,9.83,-0.11,-0.27,5,1,0,1,0
16412,9.71,9.83,-0.12,-0.26,5,1,0,1,0
16449,9.85,9.83,0.02,-0.23,5,1,0,1,0
16486,9.82,9.83,-0.01,-0.21,5,1,0,1,0
16523,9.84,9.83,0.01,-0.18,5,1,0,1,0
16560,9.67,9.83,-0.16,-0.18,5,1,0,1,0
16597,9.63,9.82,-0.19,-0.18,5,1,0,1,0
16634,9.66,9.82,-0.15,-0.18,5,1,0,1,0
16671,9.64,9.81,-0.17,-0.18,5,1,0,1,0
16708,9.64,9.8,-0.16,-0.18,5,1,0,1,0
16745,9.62,9.8,-0.18,-0.18,5,1,0,1,0
16782,9.46,9.79,-0.33,-0.19,5,1,0,1,0
16819,9.6,9.78,-0.18,-0.19,5,1,0,1,0
16856,9.65,9.78,-0.13,-0.18,5,1,0,1,0
16893,9.68,9.78,-0.09,-0.17,5,1,0,1,0
16930,9.6,9.77,-0.18,-0.18,5,1,0,1,0
16967,9.44,9.76,-0.32,-0.19,5,1,0,1,0
17004,9.62,9.76,-0.13,-0.18,5,1,0,1,0
